subjid,group,food,taste_rating,health_rating
sub-FCT105,AN,eggs.jpg,1.0,3.0
sub-FCT105,AN,Hershey Kisses.jpg,3.0,1.0
sub-FCT105,AN,apple slices.jpg,3.0,5.0
sub-FCT105,AN,rigatoni.jpg,1.0,
sub-FCT105,AN,hotdog w must.jpg,4.0,1.0
sub-FCT105,AN,grilled chicken strips.jpg,3.0,4.0
sub-FCT105,AN,trail mix.jpg,5.0,2.0
sub-FCT105,AN,mini muffins.jpg,5.0,1.0
sub-FCT105,AN,Pretzels.jpg,4.0,4.0
sub-FCT105,AN,fried eggs.jpg,2.0,3.0
sub-FCT105,AN,granola w milk.jpg,3.0,3.0
sub-FCT105,AN,chicken nuggets2.jpg,4.0,3.0
sub-FCT105,AN,broccoli cauliflower.jpg,2.0,5.0
sub-FCT105,AN,soy chips.jpg,3.0,3.0
sub-FCT105,AN,pickles.jpg,4.0,4.0
sub-FCT105,AN,lollipops.jpg,1.0,1.0
sub-FCT105,AN,froot loops w milk.jpg,5.0,3.0
sub-FCT105,AN,cucumber slices.jpg,5.0,5.0
sub-FCT105,AN,banana.jpg,4.0,4.0
sub-FCT105,AN,bagel and cc.jpg,4.0,2.0
sub-FCT105,AN,PB.jpg,5.0,2.0
sub-FCT105,AN,peaches.jpg,3.0,5.0
sub-FCT105,AN,ice cream sundae 002.jpg,2.0,1.0
sub-FCT105,AN,Skim milk.jpg,3.0,4.0
sub-FCT105,AN,Grapes.jpg,2.0,5.0
sub-FCT105,AN,cupcakes am.jpg,2.0,1.0
sub-FCT105,AN,soup with spoon.jpg,5.0,4.0
sub-FCT105,AN,salad w chicken.jpg,5.0,
sub-FCT105,AN,mac & cheese.jpg,4.0,1.0
sub-FCT105,AN,saltines.jpg,5.0,4.0
sub-FCT105,AN,doughnuts.jpg,4.0,1.0
sub-FCT105,AN,Whole milk.jpg,1.0,2.0
sub-FCT105,AN,mushrooms.jpg,2.0,5.0
sub-FCT105,AN,pizza.jpg,2.0,1.0
sub-FCT105,AN,steak.jpg,3.0,2.0
sub-FCT105,AN,yellow popcorn.jpg,4.0,3.0
sub-FCT105,AN,cherry tomato.jpg,3.0,5.0
sub-FCT105,AN,mashed potato.jpg,5.0,2.0
sub-FCT105,AN,raisins.jpg,2.0,3.0
sub-FCT105,AN,turkey sandwich.jpg,4.0,3.0
sub-FCT105,AN,strawberries.jpg,4.0,5.0
sub-FCT105,AN,french fries.jpg,3.0,1.0
sub-FCT105,AN,rice cakes.jpg,2.0,4.0
sub-FCT105,AN,baked potato.jpg,3.0,2.0
sub-FCT105,AN,cherries.jpg,4.0,4.0
sub-FCT105,AN,american cheese.jpg,4.0,3.0
sub-FCT105,AN,tacos.jpg,3.0,2.0
sub-FCT105,AN,ritz.jpg,5.0,3.0
sub-FCT105,AN,cookies.jpg,5.0,1.0
sub-FCT105,AN,sour patch.jpg,4.0,1.0
sub-FCT105,AN,avacado.jpg,4.0,3.0
sub-FCT105,AN,brownie.jpg,2.0,1.0
sub-FCT106,AN,orange slices.jpg,5.0,5.0
sub-FCT106,AN,mushrooms.jpg,4.0,4.0
sub-FCT106,AN,rigatoni and sauce.jpg,3.0,1.0
sub-FCT106,AN,turkey sandwich.jpg,4.0,3.0
sub-FCT106,AN,PB.jpg,5.0,4.0
sub-FCT106,AN,Whole milk.jpg,2.0,2.0
sub-FCT106,AN,doughnuts.jpg,2.0,1.0
sub-FCT106,AN,Tribe humus pita.jpg,4.0,3.0
sub-FCT106,AN,fried eggs.jpg,4.0,3.0
sub-FCT106,AN,Hershey Kisses.jpg,3.0,1.0
sub-FCT106,AN,celery and carrot sticks.jpg,3.0,5.0
sub-FCT106,AN,grilled cheese.jpg,1.0,1.0
sub-FCT106,AN,peaches.jpg,5.0,5.0
sub-FCT106,AN,trail mix.jpg,5.0,5.0
sub-FCT106,AN,apple slices.jpg,5.0,5.0
sub-FCT106,AN,sour patch.jpg,1.0,1.0
sub-FCT106,AN,baked potato.jpg,4.0,3.0
sub-FCT106,AN,mashed potato.jpg,1.0,1.0
sub-FCT106,AN,american cheese.jpg,1.0,1.0
sub-FCT106,AN,cookies.jpg,4.0,1.0
sub-FCT106,AN,grilled chicken strips.jpg,5.0,4.0
sub-FCT106,AN,mozarella sticks.jpg,1.0,1.0
sub-FCT106,AN,banana.jpg,5.0,5.0
sub-FCT106,AN,tacos.jpg,3.0,3.0
sub-FCT106,AN,air popcorn.jpg,1.0,3.0
sub-FCT106,AN,bagel plain.jpg,1.0,1.0
sub-FCT106,AN,cherry tomato.jpg,4.0,5.0
sub-FCT106,AN,chicken nuggets2.jpg,1.0,1.0
sub-FCT106,AN,pizza.jpg,1.0,1.0
sub-FCT106,AN,Cheese nachos.jpg,1.0,1.0
sub-FCT106,AN,french fries.jpg,1.0,1.0
sub-FCT106,AN,soup with spoon.jpg,3.0,2.0
sub-FCT106,AN,reeses.jpg,1.0,1.0
sub-FCT106,AN,baby cheese.jpg,3.0,1.0
sub-FCT106,AN,raisins.jpg,5.0,3.0
sub-FCT106,AN,rigatoni.jpg,2.0,2.0
sub-FCT106,AN,eggs.jpg,5.0,4.0
sub-FCT106,AN,green beans.jpg,5.0,5.0
sub-FCT106,AN,hotdog w must.jpg,1.0,1.0
sub-FCT106,AN,saltines.jpg,2.0,1.0
sub-FCT106,AN,granola w milk.jpg,5.0,3.0
sub-FCT106,AN,mac & cheese.jpg,2.0,1.0
sub-FCT106,AN,lollipops.jpg,1.0,1.0
sub-FCT106,AN,cucumber slices.jpg,4.0,5.0
sub-FCT106,AN,Pretzels.jpg,3.0,1.0
sub-FCT106,AN,bagel and cc.jpg,1.0,1.0
sub-FCT106,AN,cherries.jpg,5.0,5.0
sub-FCT106,AN,Grapes.jpg,3.0,4.0
sub-FCT106,AN,burger.jpg,2.0,2.0
sub-FCT106,AN,baguette oil.jpg,1.0,2.0
sub-FCT106,AN,string cheese.jpg,1.0,2.0
sub-FCT106,AN,ritz.jpg,1.0,1.0
sub-FCT106,AN,yellow popcorn.jpg,1.0,1.0
sub-FCT106,AN,froot loops w milk.jpg,1.0,1.0
sub-FCT106,AN,cupcakes am.jpg,,1.0
sub-FCT106,AN,broccoli cauliflower.jpg,5.0,5.0
sub-FCT106,AN,ice cream sundae 002.jpg,4.0,1.0
sub-FCT106,AN,seaweed.jpg,2.0,3.0
sub-FCT106,AN,Skim milk.jpg,4.0,4.0
sub-FCT106,AN,avacado.jpg,5.0,5.0
sub-FCT106,AN,pickles.jpg,1.0,2.0
sub-FCT106,AN,corn cob.jpg,3.0,4.0
sub-FCT106,AN,salad w chicken.jpg,2.0,2.0
sub-FCT106,AN,strawberries.jpg,5.0,5.0
sub-FCT106,AN,soy chips.jpg,4.0,3.0
sub-FCT106,AN,kiwi.jpg,5.0,5.0
sub-FCT106,AN,m_and_m.jpg,3.0,1.0
sub-FCT106,AN,mini muffins.jpg,1.0,1.0
sub-FCT106,AN,brownie.jpg,2.0,1.0
sub-FCT106,AN,steak.jpg,2.0,3.0
sub-FCT106,AN,1%milk.jpg,1.0,3.0
sub-FCT106,AN,raisin bran w milk.jpg,4.0,4.0
sub-FCT106,AN,sushi w_condiments.jpg,4.0,4.0
sub-FCT106,AN,rice cakes.jpg,4.0,3.0
sub-FCT106,AN,yogurt no spoon.jpg,4.0,4.0
sub-FCT106,AN,yogurt pretzels.jpg,2.0,1.0
sub-FCT107,AN,strawberries.jpg,,5.0
sub-FCT107,AN,soup with spoon.jpg,1.0,5.0
sub-FCT107,AN,Hershey Kisses.jpg,1.0,1.0
sub-FCT107,AN,Pretzels.jpg,2.0,1.0
sub-FCT107,AN,american cheese.jpg,2.0,1.0
sub-FCT107,AN,green beans.jpg,1.0,3.0
sub-FCT107,AN,raisin bran w milk.jpg,2.0,2.0
sub-FCT107,AN,Grapes.jpg,5.0,5.0
sub-FCT107,AN,raisins.jpg,4.0,3.0
sub-FCT107,AN,rigatoni.jpg,2.0,4.0
sub-FCT107,AN,fried eggs.jpg,3.0,4.0
sub-FCT107,AN,salad w chicken.jpg,2.0,4.0
sub-FCT107,AN,grilled chicken strips.jpg,2.0,4.0
sub-FCT107,AN,grilled cheese.jpg,1.0,3.0
sub-FCT107,AN,Tribe humus pita.jpg,2.0,3.0
sub-FCT107,AN,air popcorn.jpg,2.0,2.0
sub-FCT107,AN,baked potato.jpg,4.0,5.0
sub-FCT107,AN,banana.jpg,5.0,5.0
sub-FCT107,AN,yogurt no spoon.jpg,5.0,5.0
sub-FCT107,AN,avacado.jpg,5.0,5.0
sub-FCT107,AN,mashed potato.jpg,5.0,
sub-FCT107,AN,celery and carrot sticks.jpg,3.0,5.0
sub-FCT107,AN,sushi w_condiments.jpg,5.0,4.0
sub-FCT107,AN,kiwi.jpg,5.0,5.0
sub-FCT107,AN,trail mix.jpg,2.0,4.0
sub-FCT107,AN,eggs.jpg,3.0,5.0
sub-FCT107,AN,ice cream sundae 002.jpg,2.0,2.0
sub-FCT107,AN,PB.jpg,1.0,3.0
sub-FCT107,AN,rice cakes.jpg,1.0,2.0
sub-FCT107,AN,bagel plain.jpg,1.0,3.0
sub-FCT107,AN,yogurt pretzels.jpg,1.0,1.0
sub-FCT107,AN,pizza.jpg,2.0,1.0
sub-FCT107,AN,mini muffins.jpg,3.0,2.0
sub-FCT107,AN,peaches.jpg,5.0,5.0
sub-FCT107,AN,hotdog w must.jpg,1.0,1.0
sub-FCT107,AN,doughnuts.jpg,1.0,1.0
sub-FCT107,AN,burger.jpg,1.0,4.0
sub-FCT107,AN,cupcakes am.jpg,2.0,1.0
sub-FCT107,AN,tacos.jpg,3.0,2.0
sub-FCT107,AN,1%milk.jpg,2.0,3.0
sub-FCT107,AN,baby cheese.jpg,2.0,4.0
sub-FCT107,AN,granola w milk.jpg,4.0,5.0
sub-FCT107,AN,bagel and cc.jpg,2.0,3.0
sub-FCT107,AN,lollipops.jpg,2.0,1.0
sub-FCT107,AN,french fries.jpg,3.0,1.0
sub-FCT107,AN,brownie.jpg,1.0,1.0
sub-FCT107,AN,soy chips.jpg,3.0,1.0
sub-FCT107,AN,rigatoni and sauce.jpg,2.0,3.0
sub-FCT107,AN,steak.jpg,3.0,3.0
sub-FCT107,AN,sour patch.jpg,2.0,1.0
sub-FCT107,AN,corn cob.jpg,2.0,5.0
sub-FCT107,AN,cucumber slices.jpg,4.0,5.0
sub-FCT107,AN,Skim milk.jpg,2.0,3.0
sub-FCT107,AN,mac & cheese.jpg,,1.0
sub-FCT107,AN,orange slices.jpg,4.0,5.0
sub-FCT107,AN,cherry tomato.jpg,3.0,4.0
sub-FCT107,AN,Whole milk.jpg,5.0,5.0
sub-FCT107,AN,apple slices.jpg,4.0,5.0
sub-FCT107,AN,reeses.jpg,2.0,1.0
sub-FCT107,AN,seaweed.jpg,1.0,2.0
sub-FCT107,AN,mozarella sticks.jpg,2.0,2.0
sub-FCT107,AN,broccoli cauliflower.jpg,5.0,5.0
sub-FCT107,AN,Cheese nachos.jpg,3.0,2.0
sub-FCT107,AN,chicken nuggets2.jpg,2.0,1.0
sub-FCT107,AN,mushrooms.jpg,2.0,2.0
sub-FCT107,AN,turkey sandwich.jpg,3.0,3.0
sub-FCT107,AN,yellow popcorn.jpg,3.0,1.0
sub-FCT107,AN,string cheese.jpg,2.0,3.0
sub-FCT107,AN,m_and_m.jpg,3.0,1.0
sub-FCT107,AN,cherries.jpg,5.0,5.0
sub-FCT107,AN,ritz.jpg,3.0,1.0
sub-FCT107,AN,pickles.jpg,2.0,1.0
sub-FCT107,AN,saltines.jpg,2.0,2.0
sub-FCT107,AN,froot loops w milk.jpg,3.0,1.0
sub-FCT107,AN,baguette oil.jpg,3.0,5.0
sub-FCT107,AN,cookies.jpg,3.0,1.0
sub-FCT108,AN,m_and_m.jpg,5.0,1.0
sub-FCT108,AN,yogurt pretzels.jpg,5.0,1.0
sub-FCT108,AN,mozarella sticks.jpg,4.0,1.0
sub-FCT108,AN,yogurt no spoon.jpg,3.0,4.0
sub-FCT108,AN,corn cob.jpg,3.0,4.0
sub-FCT108,AN,1%milk.jpg,3.0,4.0
sub-FCT108,AN,reeses.jpg,4.0,1.0
sub-FCT108,AN,kiwi.jpg,4.0,4.0
sub-FCT108,AN,orange slices.jpg,5.0,5.0
sub-FCT108,AN,baby cheese.jpg,4.0,4.0
sub-FCT108,AN,Tribe humus pita.jpg,3.0,4.0
sub-FCT108,AN,rigatoni and sauce.jpg,4.0,3.0
sub-FCT108,AN,Cheese nachos.jpg,3.0,1.0
sub-FCT108,AN,bagel plain.jpg,3.0,2.0
sub-FCT108,AN,burger.jpg,4.0,3.0
sub-FCT108,AN,air popcorn.jpg,4.0,5.0
sub-FCT108,AN,string cheese.jpg,3.0,4.0
sub-FCT108,AN,celery and carrot sticks.jpg,2.0,5.0
sub-FCT108,AN,raisin bran w milk.jpg,5.0,4.0
sub-FCT108,AN,seaweed.jpg,2.0,3.0
sub-FCT108,AN,green beans.jpg,4.0,5.0
sub-FCT108,AN,sushi w_condiments.jpg,2.0,2.0
sub-FCT108,AN,baguette oil.jpg,3.0,3.0
sub-FCT108,AN,grilled cheese.jpg,4.0,1.0
sub-FCT108,AN,eggs.jpg,3.0,5.0
sub-FCT108,AN,Hershey Kisses.jpg,3.0,2.0
sub-FCT108,AN,apple slices.jpg,3.0,4.0
sub-FCT108,AN,rigatoni.jpg,2.0,2.0
sub-FCT108,AN,hotdog w must.jpg,2.0,1.0
sub-FCT108,AN,grilled chicken strips.jpg,4.0,5.0
sub-FCT108,AN,trail mix.jpg,3.0,2.0
sub-FCT108,AN,mini muffins.jpg,2.0,2.0
sub-FCT108,AN,Pretzels.jpg,3.0,3.0
sub-FCT108,AN,fried eggs.jpg,3.0,3.0
sub-FCT108,AN,granola w milk.jpg,3.0,
sub-FCT108,AN,chicken nuggets2.jpg,2.0,2.0
sub-FCT108,AN,broccoli cauliflower.jpg,3.0,5.0
sub-FCT108,AN,soy chips.jpg,2.0,4.0
sub-FCT108,AN,pickles.jpg,3.0,3.0
sub-FCT108,AN,lollipops.jpg,2.0,1.0
sub-FCT108,AN,froot loops w milk.jpg,3.0,3.0
sub-FCT108,AN,cucumber slices.jpg,3.0,5.0
sub-FCT108,AN,banana.jpg,4.0,5.0
sub-FCT108,AN,bagel and cc.jpg,2.0,
sub-FCT108,AN,PB.jpg,4.0,3.0
sub-FCT108,AN,peaches.jpg,5.0,5.0
sub-FCT108,AN,ice cream sundae 002.jpg,4.0,1.0
sub-FCT108,AN,Skim milk.jpg,,4.0
sub-FCT108,AN,Grapes.jpg,5.0,5.0
sub-FCT108,AN,cupcakes am.jpg,4.0,1.0
sub-FCT108,AN,soup with spoon.jpg,3.0,4.0
sub-FCT108,AN,salad w chicken.jpg,2.0,2.0
sub-FCT108,AN,mac & cheese.jpg,3.0,1.0
sub-FCT108,AN,saltines.jpg,3.0,3.0
sub-FCT108,AN,doughnuts.jpg,3.0,1.0
sub-FCT108,AN,Whole milk.jpg,2.0,
sub-FCT108,AN,mushrooms.jpg,4.0,5.0
sub-FCT108,AN,pizza.jpg,2.0,1.0
sub-FCT108,AN,steak.jpg,3.0,3.0
sub-FCT108,AN,yellow popcorn.jpg,3.0,
sub-FCT108,AN,cherry tomato.jpg,3.0,4.0
sub-FCT108,AN,mashed potato.jpg,4.0,2.0
sub-FCT108,AN,raisins.jpg,2.0,4.0
sub-FCT108,AN,turkey sandwich.jpg,4.0,4.0
sub-FCT108,AN,strawberries.jpg,5.0,5.0
sub-FCT108,AN,french fries.jpg,2.0,1.0
sub-FCT108,AN,rice cakes.jpg,3.0,3.0
sub-FCT108,AN,baked potato.jpg,3.0,
sub-FCT108,AN,cherries.jpg,5.0,5.0
sub-FCT108,AN,american cheese.jpg,1.0,1.0
sub-FCT108,AN,tacos.jpg,3.0,3.0
sub-FCT108,AN,ritz.jpg,4.0,2.0
sub-FCT108,AN,cookies.jpg,3.0,2.0
sub-FCT108,AN,sour patch.jpg,5.0,1.0
sub-FCT108,AN,avacado.jpg,4.0,4.0
sub-FCT108,AN,brownie.jpg,5.0,2.0
sub-FCT109,AN,strawberries.jpg,5.0,5.0
sub-FCT109,AN,soup with spoon.jpg,1.0,2.0
sub-FCT109,AN,Hershey Kisses.jpg,1.0,1.0
sub-FCT109,AN,Pretzels.jpg,1.0,1.0
sub-FCT109,AN,american cheese.jpg,3.0,2.0
sub-FCT109,AN,green beans.jpg,2.0,5.0
sub-FCT109,AN,raisin bran w milk.jpg,1.0,2.0
sub-FCT109,AN,Grapes.jpg,5.0,4.0
sub-FCT109,AN,raisins.jpg,3.0,5.0
sub-FCT109,AN,rigatoni.jpg,1.0,1.0
sub-FCT109,AN,fried eggs.jpg,1.0,2.0
sub-FCT109,AN,salad w chicken.jpg,2.0,2.0
sub-FCT109,AN,grilled chicken strips.jpg,3.0,3.0
sub-FCT109,AN,grilled cheese.jpg,4.0,1.0
sub-FCT109,AN,Tribe humus pita.jpg,1.0,1.0
sub-FCT109,AN,air popcorn.jpg,1.0,2.0
sub-FCT109,AN,baked potato.jpg,1.0,1.0
sub-FCT109,AN,banana.jpg,4.0,5.0
sub-FCT109,AN,yogurt no spoon.jpg,3.0,3.0
sub-FCT109,AN,avacado.jpg,2.0,4.0
sub-FCT109,AN,mashed potato.jpg,4.0,1.0
sub-FCT109,AN,celery and carrot sticks.jpg,1.0,5.0
sub-FCT109,AN,sushi w_condiments.jpg,1.0,3.0
sub-FCT109,AN,kiwi.jpg,5.0,5.0
sub-FCT109,AN,trail mix.jpg,2.0,2.0
sub-FCT109,AN,eggs.jpg,1.0,4.0
sub-FCT109,AN,ice cream sundae 002.jpg,3.0,1.0
sub-FCT109,AN,PB.jpg,1.0,2.0
sub-FCT109,AN,rice cakes.jpg,1.0,2.0
sub-FCT109,AN,bagel plain.jpg,1.0,1.0
sub-FCT109,AN,yogurt pretzels.jpg,1.0,1.0
sub-FCT109,AN,pizza.jpg,1.0,1.0
sub-FCT109,AN,mini muffins.jpg,2.0,1.0
sub-FCT109,AN,peaches.jpg,5.0,5.0
sub-FCT109,AN,hotdog w must.jpg,1.0,2.0
sub-FCT109,AN,doughnuts.jpg,2.0,1.0
sub-FCT109,AN,burger.jpg,3.0,2.0
sub-FCT109,AN,cupcakes am.jpg,1.0,1.0
sub-FCT109,AN,tacos.jpg,4.0,1.0
sub-FCT109,AN,1%milk.jpg,2.0,2.0
sub-FCT109,AN,baby cheese.jpg,3.0,2.0
sub-FCT109,AN,granola w milk.jpg,3.0,3.0
sub-FCT109,AN,bagel and cc.jpg,1.0,1.0
sub-FCT109,AN,lollipops.jpg,2.0,1.0
sub-FCT109,AN,french fries.jpg,3.0,1.0
sub-FCT109,AN,brownie.jpg,2.0,1.0
sub-FCT109,AN,soy chips.jpg,1.0,
sub-FCT109,AN,rigatoni and sauce.jpg,3.0,2.0
sub-FCT109,AN,steak.jpg,4.0,3.0
sub-FCT109,AN,sour patch.jpg,3.0,1.0
sub-FCT109,AN,corn cob.jpg,5.0,5.0
sub-FCT109,AN,cucumber slices.jpg,4.0,4.0
sub-FCT109,AN,Skim milk.jpg,2.0,4.0
sub-FCT109,AN,mac & cheese.jpg,3.0,1.0
sub-FCT109,AN,orange slices.jpg,5.0,5.0
sub-FCT109,AN,cherry tomato.jpg,5.0,5.0
sub-FCT109,AN,Whole milk.jpg,3.0,1.0
sub-FCT109,AN,apple slices.jpg,2.0,5.0
sub-FCT109,AN,reeses.jpg,1.0,1.0
sub-FCT109,AN,seaweed.jpg,1.0,1.0
sub-FCT109,AN,mozarella sticks.jpg,2.0,1.0
sub-FCT109,AN,broccoli cauliflower.jpg,5.0,5.0
sub-FCT109,AN,Cheese nachos.jpg,3.0,1.0
sub-FCT109,AN,chicken nuggets2.jpg,2.0,2.0
sub-FCT109,AN,mushrooms.jpg,1.0,4.0
sub-FCT109,AN,turkey sandwich.jpg,2.0,3.0
sub-FCT109,AN,yellow popcorn.jpg,1.0,1.0
sub-FCT109,AN,string cheese.jpg,1.0,2.0
sub-FCT109,AN,m_and_m.jpg,2.0,1.0
sub-FCT109,AN,cherries.jpg,5.0,5.0
sub-FCT109,AN,ritz.jpg,1.0,2.0
sub-FCT109,AN,pickles.jpg,4.0,3.0
sub-FCT109,AN,saltines.jpg,1.0,1.0
sub-FCT109,AN,froot loops w milk.jpg,2.0,1.0
sub-FCT109,AN,baguette oil.jpg,2.0,1.0
sub-FCT109,AN,cookies.jpg,4.0,1.0
sub-FCT110,AN,orange slices.jpg,1.0,5.0
sub-FCT110,AN,Grapes.jpg,3.0,5.0
sub-FCT110,AN,baguette oil.jpg,4.0,3.0
sub-FCT110,AN,doughnuts.jpg,5.0,1.0
sub-FCT110,AN,burger.jpg,1.0,3.0
sub-FCT110,AN,mac & cheese.jpg,4.0,1.0
sub-FCT110,AN,cucumber slices.jpg,1.0,2.0
sub-FCT110,AN,turkey sandwich.jpg,3.0,5.0
sub-FCT110,AN,mushrooms.jpg,1.0,3.0
sub-FCT110,AN,raisins.jpg,5.0,5.0
sub-FCT110,AN,froot loops w milk.jpg,5.0,4.0
sub-FCT110,AN,grilled chicken strips.jpg,1.0,5.0
sub-FCT110,AN,kiwi.jpg,3.0,5.0
sub-FCT110,AN,PB.jpg,5.0,5.0
sub-FCT110,AN,sour patch.jpg,1.0,1.0
sub-FCT110,AN,Whole milk.jpg,5.0,5.0
sub-FCT110,AN,broccoli cauliflower.jpg,1.0,5.0
sub-FCT110,AN,baked potato.jpg,5.0,5.0
sub-FCT110,AN,green beans.jpg,1.0,4.0
sub-FCT110,AN,string cheese.jpg,5.0,4.0
sub-FCT110,AN,corn cob.jpg,3.0,5.0
sub-FCT110,AN,baby cheese.jpg,4.0,5.0
sub-FCT110,AN,american cheese.jpg,5.0,5.0
sub-FCT110,AN,soup with spoon.jpg,1.0,5.0
sub-FCT110,AN,sushi w_condiments.jpg,1.0,3.0
sub-FCT110,AN,mini muffins.jpg,5.0,4.0
sub-FCT110,AN,seaweed.jpg,1.0,3.0
sub-FCT110,AN,mozarella sticks.jpg,1.0,4.0
sub-FCT110,AN,cookies.jpg,5.0,1.0
sub-FCT110,AN,steak.jpg,1.0,1.0
sub-FCT110,AN,granola w milk.jpg,1.0,5.0
sub-FCT110,AN,soy chips.jpg,3.0,3.0
sub-FCT110,AN,1%milk.jpg,5.0,5.0
sub-FCT110,AN,rice cakes.jpg,3.0,5.0
sub-FCT110,AN,yogurt pretzels.jpg,5.0,3.0
sub-FCT110,AN,Cheese nachos.jpg,4.0,3.0
sub-FCT110,AN,chicken nuggets2.jpg,3.0,4.0
sub-FCT110,AN,cherry tomato.jpg,1.0,4.0
sub-FCT110,AN,Pretzels.jpg,5.0,1.0
sub-FCT110,AN,grilled cheese.jpg,5.0,4.0
sub-FCT110,AN,Hershey Kisses.jpg,5.0,1.0
sub-FCT110,AN,Tribe humus pita.jpg,3.0,2.0
sub-FCT110,AN,rigatoni.jpg,5.0,4.0
sub-FCT110,AN,m_and_m.jpg,5.0,2.0
sub-FCT110,AN,mashed potato.jpg,5.0,2.0
sub-FCT110,AN,avacado.jpg,5.0,5.0
sub-FCT110,AN,ice cream sundae 002.jpg,5.0,3.0
sub-FCT110,AN,rigatoni and sauce.jpg,4.0,4.0
sub-FCT110,AN,bagel and cc.jpg,5.0,5.0
sub-FCT110,AN,peaches.jpg,1.0,3.0
sub-FCT110,AN,eggs.jpg,5.0,4.0
sub-FCT110,AN,reeses.jpg,5.0,1.0
sub-FCT110,AN,cherries.jpg,4.0,5.0
sub-FCT110,AN,ritz.jpg,4.0,2.0
sub-FCT110,AN,salad w chicken.jpg,1.0,5.0
sub-FCT110,AN,air popcorn.jpg,1.0,3.0
sub-FCT110,AN,raisin bran w milk.jpg,1.0,5.0
sub-FCT110,AN,yogurt no spoon.jpg,4.0,5.0
sub-FCT110,AN,yellow popcorn.jpg,1.0,3.0
sub-FCT110,AN,pizza.jpg,2.0,2.0
sub-FCT110,AN,strawberries.jpg,3.0,5.0
sub-FCT110,AN,french fries.jpg,5.0,3.0
sub-FCT110,AN,bagel plain.jpg,5.0,5.0
sub-FCT110,AN,tacos.jpg,1.0,2.0
sub-FCT110,AN,Skim milk.jpg,5.0,5.0
sub-FCT110,AN,hotdog w must.jpg,3.0,3.0
sub-FCT110,AN,pickles.jpg,1.0,3.0
sub-FCT110,AN,apple slices.jpg,1.0,5.0
sub-FCT110,AN,banana.jpg,5.0,5.0
sub-FCT110,AN,lollipops.jpg,4.0,2.0
sub-FCT110,AN,brownie.jpg,3.0,3.0
sub-FCT110,AN,trail mix.jpg,1.0,5.0
sub-FCT110,AN,fried eggs.jpg,5.0,5.0
sub-FCT110,AN,celery and carrot sticks.jpg,1.0,5.0
sub-FCT110,AN,saltines.jpg,4.0,3.0
sub-FCT110,AN,cupcakes am.jpg,5.0,3.0
sub-FCT111,AN,m_and_m.jpg,5.0,1.0
sub-FCT111,AN,yogurt pretzels.jpg,5.0,
sub-FCT111,AN,mozarella sticks.jpg,,1.0
sub-FCT111,AN,yogurt no spoon.jpg,5.0,3.0
sub-FCT111,AN,corn cob.jpg,4.0,3.0
sub-FCT111,AN,1%milk.jpg,2.0,2.0
sub-FCT111,AN,reeses.jpg,5.0,1.0
sub-FCT111,AN,kiwi.jpg,5.0,4.0
sub-FCT111,AN,orange slices.jpg,4.0,5.0
sub-FCT111,AN,baby cheese.jpg,2.0,2.0
sub-FCT111,AN,Tribe humus pita.jpg,5.0,3.0
sub-FCT111,AN,rigatoni and sauce.jpg,1.0,2.0
sub-FCT111,AN,Cheese nachos.jpg,1.0,1.0
sub-FCT111,AN,bagel plain.jpg,1.0,1.0
sub-FCT111,AN,burger.jpg,1.0,1.0
sub-FCT111,AN,air popcorn.jpg,2.0,3.0
sub-FCT111,AN,string cheese.jpg,3.0,3.0
sub-FCT111,AN,celery and carrot sticks.jpg,5.0,5.0
sub-FCT111,AN,raisin bran w milk.jpg,4.0,3.0
sub-FCT111,AN,seaweed.jpg,3.0,4.0
sub-FCT111,AN,green beans.jpg,5.0,5.0
sub-FCT111,AN,sushi w_condiments.jpg,1.0,2.0
sub-FCT111,AN,baguette oil.jpg,1.0,1.0
sub-FCT111,AN,grilled cheese.jpg,4.0,1.0
sub-FCT111,AN,eggs.jpg,2.0,1.0
sub-FCT111,AN,Hershey Kisses.jpg,3.0,1.0
sub-FCT111,AN,apple slices.jpg,4.0,5.0
sub-FCT111,AN,rigatoni.jpg,1.0,1.0
sub-FCT111,AN,hotdog w must.jpg,1.0,1.0
sub-FCT111,AN,grilled chicken strips.jpg,4.0,4.0
sub-FCT111,AN,trail mix.jpg,5.0,2.0
sub-FCT111,AN,mini muffins.jpg,3.0,1.0
sub-FCT111,AN,Pretzels.jpg,2.0,1.0
sub-FCT111,AN,fried eggs.jpg,2.0,1.0
sub-FCT111,AN,granola w milk.jpg,4.0,2.0
sub-FCT111,AN,chicken nuggets2.jpg,3.0,1.0
sub-FCT111,AN,broccoli cauliflower.jpg,4.0,5.0
sub-FCT111,AN,soy chips.jpg,4.0,2.0
sub-FCT111,AN,pickles.jpg,3.0,3.0
sub-FCT111,AN,lollipops.jpg,1.0,1.0
sub-FCT111,AN,froot loops w milk.jpg,1.0,1.0
sub-FCT111,AN,cucumber slices.jpg,5.0,5.0
sub-FCT111,AN,banana.jpg,4.0,5.0
sub-FCT111,AN,bagel and cc.jpg,3.0,1.0
sub-FCT111,AN,PB.jpg,5.0,3.0
sub-FCT111,AN,peaches.jpg,4.0,5.0
sub-FCT111,AN,ice cream sundae 002.jpg,3.0,1.0
sub-FCT111,AN,Skim milk.jpg,4.0,3.0
sub-FCT111,AN,Grapes.jpg,4.0,5.0
sub-FCT111,AN,cupcakes am.jpg,1.0,1.0
sub-FCT111,AN,soup with spoon.jpg,3.0,4.0
